,puuid,bigger_region,region,tier,placement,champion_name,champion_rarity,champion_tier,item_1,item_2,item_3,augment_1,augment_2,augment_3
0,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Janna,1,1,,,,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
1,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_LeeSin,4,1,,,,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
2,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Ornn,4,2,TFT11_Item_ThiefsGlovesSupport,TFT_Item_AegisOfTheLegion,TFT_Item_Shroud,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
3,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Lissandra,6,1,TFT_Item_ThiefsGloves,TFT_Item_RabadonsDeathcap,TFT_Item_MadredsBloodrazor,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
4,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Lissandra,6,1,TFT_Item_ThiefsGloves,TFT_Item_MadredsBloodrazor,TFT_Item_ArchangelsStaff,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
5,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Irelia,6,1,TFT_Item_GuinsoosRageblade,TFT_Item_RapidFireCannon,,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
6,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Rakan,6,1,TFT_Item_IonicSpark,,,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
7,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_Udyr,6,1,TFT_Item_TitansResolve,TFT_Item_ArchangelsStaff,TFT_Item_AdaptiveHelm,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
8,xsdiMHa1xuP_XzX9liScLNcA7vKuHNFoJrYTxj7v6dP3DWrewuPNS0EK-k-d1Ao4kavkGZNrDdyOnQ,americas,br1,challenger,4,TFT11_WuKong,6,1,TFT_Item_SpectralGauntlet,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw,TFT11_Augment_Accomplice,TFT9_Augment_HealingOrbsI,TFT7_Augment_LuckyGlovesPlus
9,H1CKIteHZ80a-7z2f6CfGSc8kq0y-R2oFkdFX4Nkdv86_CwwMRfbWf_dBVJ_JUy3hvD2RIUDGyGqOg,americas,br1,challenger,8,TFT11_Janna,1,3,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff,TFT11_Augment_TwoforOne,TFT9_Augment_Commander_RollingForDays,TFT9_Augment_GreaterJeweledLotus
