,puuid,bigger_region,region,tier,placement,champion_name,champion_rarity,champion_tier,item_1,item_2,item_3,augment_1,augment_2,augment_3
0,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Ahri,0,1,,,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
1,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Malphite,0,1,,,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
2,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Amumu,2,3,TFT_Item_BrambleVest,,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
3,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Aphelios,2,3,TFT_Item_GuinsoosRageblade,TFT_Item_Deathblade,TFT_Item_InfinityEdge,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
4,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Thresh,2,3,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
5,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Illaoi,2,2,,,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
6,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Ashe,4,2,TFT_Item_LastWhisper,TFT_Item_UnstableConcoction,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
7,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Syndra,4,2,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,TFT_Item_BlueBuff,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
8,bF6em-_FeTQojmYDDDVYjOBlVSLP27-9zwCp4EMiBuBb5BwJ4B2vjYNCHXcXn-L6qTM_ayAVPOVB1w,europe,euw1,PLATINUM,2,TFT11_Lissandra,6,1,TFT11_Item_FatedEmblemItem,,,TFT9_Augment_ACutAbove,TFT9_Augment_Martyr,TFT11_Augment_FatedCrown
9,pPohk7dKzH2d1nm9_1IBM8PRQVik5FQ7AWDh3X4pJ8BhZFzQ7ROMJqvAd9XyGqvxkJLwnEJL7nZ3-Q,europe,euw1,PLATINUM,6,TFT11_Aatrox,1,2,,,,TFT6_Augment_ThreesCompany,TFT9_Augment_HealingOrbsII,TFT9_Augment_Harmacist3
