,puuid,bigger_region,region,tier,placement,champion_name,champion_rarity,champion_tier,item_1,item_2,item_3,augment_1,augment_2,augment_3
0,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Sivir,0,2,,,,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
1,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Riven,1,2,TFT_Item_SpectralGauntlet,,,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
2,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Bard,2,3,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_UnstableConcoction,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
3,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Soraka,2,2,,,,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
4,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_TahmKench,2,3,TFT_Item_GargoyleStoneplate,TFT_Item_AdaptiveHelm,TFT_Item_RedBuff,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
5,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Galio,4,2,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
6,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Sylas,4,2,TFT_Item_Crownguard,TFT_Item_NightHarvester,,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
7,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Hwei,6,2,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
8,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Rakan,6,2,TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
9,FtkGRpib64uYCe1C-bdvZ0rl3LNuRIos4Wt5ARoX9iTICU3PFzBwhroNj74Fb5VZS0d-vReGEy2NIA,americas,br1,PLATINUM,2,TFT11_Kayle,9,1,TFT11_Storyweaver3_AS,,,TFT6_Augment_TriForce1,TFT10_Augment_InspiringEpitaph,TFT7_Augment_LuckyGlovesPlus
10,LPS-c42TEox2VkIHEJ4t1k_40ruSogPaOHuoJhTZlPKkWT8wadguUR5Sgm-S9XwI6qrSM3SYo876QA,americas,br1,PLATINUM,4,TFT11_Riven,1,2,,,,TFT11_Augment_SharingIsCaring,TFT9_Augment_CombatCaster,TFT11_Augment_RadiantRefactor
