,puuid,bigger_region,region,tier,placement,champion_name,champion_rarity,champion_tier,item_1,item_2,item_3,augment_1,augment_2,augment_3
0,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Ahri,0,2,,,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
1,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Yasuo,0,1,,,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
2,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Gnar,1,2,,,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
3,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Kindred,1,1,,,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
4,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Thresh,2,2,,,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
5,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Syndra,4,1,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
6,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Ornn,4,2,TFT5_Item_IonicSparkRadiant,TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
7,tnq6BXv7r7PkFACskaKrBFU5zSlub3p_Xv3NuY64Qzc3YQ1PtWsIdPHALFUzgWdgHShL6GPJJozEkQ,americas,br1,challenger,8,TFT11_Azir,6,1,TFT_Item_Morellonomicon,TFT_Item_ArchangelsStaff,,TFT11_Augment_DragonSpirit,TFT11_Augment_RainingGoldPlus,TFT9_Augment_GreaterJeweledLotus
8,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Jax,0,1,,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
9,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Sivir,0,2,TFT_Item_MadredsBloodrazor,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
10,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Riven,1,2,TFT_Item_GiantsBelt,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
11,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Teemo,1,1,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,TFT_Item_Leviathan,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
12,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Aatrox,1,2,,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
13,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Bard,2,2,TFT11_Item_InkshadowRat,TFT_Item_PowerGauntlet,TFT9_Item_OrnnHorizonFocus,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
14,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Sylas,4,2,TFT_Item_ThiefsGloves,TFT_Item_SteraksGage,TFT_Item_RunaansHurricane,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
15,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Kaisa,4,2,TFT5_Item_DeathbladeRadiant,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
16,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Galio,4,2,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
17,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Udyr,6,1,TFT11_Item_StoryweaverEmblemItem,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
18,RABM0lKV3hibpYvEpFhIJsQPSNI4Rna1lsd3-lbHCPlY-tr-pRiAoZpbBbbT5PPSiuDSrQdeemI0ig,americas,br1,challenger,4,TFT11_Kayle,9,1,TFT11_Storyweaver3_AS,,,TFT9_Augment_PandorasItems2,TFT9_Augment_BigGrabBag,TFT6_Augment_ForceOfNature
19,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Yorick,1,1,,,,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
20,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Thresh,2,2,TFT_Item_RedBuff,TFT_Item_NightHarvester,,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
21,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Alune,2,2,TFT_Item_GuinsoosRageblade,,,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
22,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Ornn,4,2,TFT_Item_Artifact_ForbiddenIdol,TFT_Item_Redemption,TFT_Item_BrambleVest,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
23,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Lillia,4,2,TFT_Item_JeweledGauntlet,TFT5_Item_LeviathanRadiant,TFT_Item_SpearOfShojin,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
24,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Annie,4,2,TFT_Item_BrambleVest,TFT5_Item_IonicSparkRadiant,TFT_Item_GargoyleStoneplate,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
25,Xz6BGmvGNppQN6QQDTVwk0glFwUKmw5dsPqUevRmYQXwHtFLtOlZH9m2ePRruL6Ta7x-UYF_yZFXHQ,americas,br1,challenger,5,TFT11_Nautilus,4,1,,,,TFT9_Augment_BardPlaybook2,TFT11_Augment_EpochPlus,TFT11_Augment_RadiantRefactor
