,puuid,bigger_region,region,tier,placement,champion_name,champion_rarity,champion_tier,item_1,item_2,item_3,augment_1,augment_2,augment_3
0,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_FortuneYord,0,2,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
1,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Bard,2,2,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
2,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Tristana,2,2,TFT_Item_LastWhisper,TFT_Item_InfinityEdge,TFT_Item_RapidFireCannon,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
3,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Annie,4,2,TFT_Item_GargoyleStoneplate,TFT4_Item_OrnnAnimaVisage,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
4,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Kaisa,4,1,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
5,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Lillia,4,1,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
6,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Ornn,4,1,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
7,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Nautilus,4,1,TFT_Item_WarmogsArmor,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
8,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Sylas,4,1,,,,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
9,Dc_wkRKQmu53JXBJHMblZwGxQ7JsXsOR6MXjBLVGpSSiBAmHCjSXUqoXbjQOc0SJ1NtpYClRYqe4QA,americas,na1,PLATINUM,7,TFT11_Azir,6,2,TFT_Item_SpearOfShojin,TFT4_Item_OrnnMuramana,TFT_Item_GuinsoosRageblade,TFT6_Augment_MetabolicAccelerator,TFT9_Augment_Harmacist1,TFT9_Augment_GiftsFromTheFallen
